Utilization Type,State,NDC,Labeler Code,Product Code,Package Size,Year,Quarter,Suppression Used,Product Name,Units Reimbursed,Number of Prescriptions,Total Amount Reimbursed,Medicaid Amount Reimbursed,Non Medicaid Amount Reimbursed
FFSU,AR,3029305,3,293,5,2022,4,False,KENALOG-40,14.5,18.0,114.98,114.98,0.0
MCOU,AR,3029320,3,293,20,2022,4,True,KENALOG-40,,,,,
FFSU,AR,3029320,3,293,20,2022,4,False,KENALOG-40,9.75,13.0,82.81,64.46,18.35
FFSU,AR,3029328,3,293,28,2022,4,False,KENALOG-40,50.5,57.0,385.76,374.33,11.43
MCOU,AR,3029328,3,293,28,2022,4,False,KENALOG-40,69.75,72.0,523.27,479.75,43.52
FFSU,AR,3031505,3,315,5,2022,4,True,KENALOG-80,,,,,
MCOU,AR,3031505,3,315,5,2022,4,True,KENALOG-80,,,,,
FFSU,AR,3037113,3,371,13,2022,4,True,NULOJIX   ,,,,,
MCOU,AR,3049420,3,494,20,2022,4,False,KENALOG-10,26.0,11.0,45.6,40.27,5.33
FFSU,AR,3049420,3,494,20,2022,4,False,KENALOG-10,89.0,45.0,266.43,219.07,47.36
FFSU,AR,3052411,3,524,11,2022,4,True,SPRYCEL   ,,,,,
FFSU,AR,3052811,3,528,11,2022,4,True,SPRYCEL   ,,,,,
FFSU,AR,3083050,3,830,50,2022,4,True,HYDREA    ,,,,,
FFSU,AR,3085222,3,852,22,2022,4,False,SPRYCEL   ,538.0,19.0,274982.29,274982.29,0.0
MCOU,AZ,2143301,2,1433,1,2022,4,True,TRULICITY ,,,,,
FFSU,AZ,2143380,2,1433,80,2022,4,False,TRULICITY ,218.5,110.0,86162.16,86162.16,0.0
MCOU,AZ,2143380,2,1433,80,2022,4,False,TRULICITY ,11292.5,5152.0,4805067.43,4690350.13,114717.3
MCOU,AZ,2143401,2,1434,1,2022,4,True,TRULICITY ,,,,,
MCOU,AZ,2143480,2,1434,80,2022,4,False,TRULICITY ,12348.0,5341.0,5253587.98,5120717.2,132870.78
FFSU,AZ,2143480,2,1434,80,2022,4,False,TRULICITY ,230.0,114.0,89694.95,89694.95,0.0
MCOU,AZ,2143601,2,1436,1,2022,4,True,EMGALITY P,,,,,
MCOU,AZ,2143611,2,1436,11,2022,4,False,EMGALITY P,1429.0,1380.0,898727.87,852156.64,46571.23
FFSU,AZ,2143611,2,1436,11,2022,4,True,EMGALITY P,,,,,
MCOU,AZ,2144509,2,1445,9,2022,4,True,TALTZ AUTO,,,,,
FFSU,AZ,2144511,2,1445,11,2022,4,True,TALTZ AUTO,,,,,
MCOU,AZ,2144511,2,1445,11,2022,4,False,TALTZ AUTO,142.0,134.0,876867.83,876867.83,0.0
FFSU,AZ,2144527,2,1445,27,2022,4,True,TALTZ AUTO,,,,,
MCOU,AZ,2144527,2,1445,27,2022,4,False,TALTZ AUTO,22.0,11.0,138330.32,138330.32,0.0
MCOU,AZ,2145780,2,1457,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,AZ,2146080,2,1460,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,AZ,2147180,2,1471,80,2022,4,False,MOUNJARO  ,30.0,13.0,14276.42,7947.09,6329.33
MCOU,AZ,2148480,2,1484,80,2022,4,False,MOUNJARO  ,41.0,19.0,19266.64,14219.73,5046.91
MCOU,AZ,2149580,2,1495,80,2022,4,False,MOUNJARO  ,110.0,46.0,51727.56,42700.93,9026.63
MCOU,AZ,2150680,2,1506,80,2022,4,False,MOUNJARO  ,140.0,67.0,66075.42,44061.88,22013.54
MCOU,AZ,2223680,2,2236,80,2022,4,False,TRULICITY ,4001.0,1724.0,1703926.61,1658333.99,45592.62
FFSU,AZ,2223680,2,2236,80,2022,4,False,TRULICITY ,38.0,18.0,15266.02,15266.02,0.0
MCOU,AZ,2237701,2,2377,1,2022,4,True,EMGALITY S,,,,,
MCOU,AZ,2237711,2,2377,11,2022,4,False,EMGALITY S,191.0,185.0,120147.42,115595.61,4551.81
FFSU,AZ,2237711,2,2377,11,2022,4,True,EMGALITY S,,,,,
MCOU,AZ,2298026,2,2980,26,2022,4,True,RETEVMO   ,,,,,
MCOU,AZ,2311509,2,3115,9,2022,4,False,EMGALITY S,94.0,32.0,49365.34,46351.7,3013.64
MCOU,AZ,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
FFSU,AZ,2318280,2,3182,80,2022,4,True,TRULICITY ,,,,,
MCOU,AZ,2318280,2,3182,80,2022,4,False,TRULICITY ,2131.0,897.0,906333.73,870842.46,35491.27
MCOU,AZ,2322730,2,3227,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2322830,2,3228,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2322930,2,3229,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2323560,2,3235,60,2022,4,True,CYMBALTA  ,,,,,
MCOU,AZ,2323830,2,3238,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2323930,2,3239,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2324030,2,3240,30,2022,4,True,CYMBALTA  ,,,,,
MCOU,AZ,2325030,2,3250,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
MCOU,AZ,2327030,2,3270,30,2022,4,False,CYMBALTA  ,630.0,16.0,5491.17,5235.69,255.48
MCOU,AZ,2411730,2,4117,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,AZ,2418230,2,4182,30,2022,4,True,OLUMIANT  ,,,,,
MCOU,AZ,2431208,2,4312,8,2022,4,False,REYVOW    ,208.0,23.0,17566.12,17566.12,0.0
MCOU,AZ,2445485,2,4454,85,2022,4,True,ZYPREXA ZY,,,,,
MCOU,AZ,2445585,2,4455,85,2022,4,True,ZYPREXA ZY,,,,,
MCOU,AZ,2446230,2,4462,30,2022,4,True,CIALIS    ,,,,,
MCOU,AZ,2447930,2,4479,30,2022,4,True,OLUMIANT  ,,,,,
MCOU,AZ,2448354,2,4483,54,2022,4,True,VERZENIO  ,,,,,
MCOU,AZ,2449108,2,4491,8,2022,4,False,REYVOW    ,276.0,32.0,23462.47,21019.14,2443.33
MCOU,AZ,2481554,2,4815,54,2022,4,False,VERZENIO  ,1876.0,45.0,446607.57,446607.57,0.0
MCOU,AZ,2533754,2,5337,54,2022,4,False,VERZENIO  ,4480.0,80.0,1079724.26,1038026.12,41698.14
FFSU,AZ,2533754,2,5337,54,2022,4,False,VERZENIO  ,728.0,13.0,173122.23,173122.23,0.0
MCOU,AZ,2614511,2,6145,11,2022,4,False,BAQSIMI   ,34.0,19.0,9270.18,8257.79,1012.39
FFSU,AZ,2614511,2,6145,11,2022,4,True,BAQSIMI   ,,,,,
MCOU,AZ,2614527,2,6145,27,2022,4,False,BAQSIMI   ,51.0,22.0,13675.54,9575.69,4099.85
FFSU,AZ,2614527,2,6145,27,2022,4,True,BAQSIMI   ,,,,,
MCOU,AZ,2621654,2,6216,54,2022,4,True,VERZENIO  ,,,,,
MCOU,AZ,2751001,2,7510,1,2022,4,False,HUMALOG   ,9090.0,302.0,241652.65,141074.69,100577.96
MCOU,AZ,2751017,2,7510,17,2022,4,True,HUMALOG   ,,,,,
MCOU,AZ,2751101,2,7511,1,2022,4,False,HUMALOG MI,5210.0,212.0,142401.64,136311.16,6090.48
MCOU,AZ,2751201,2,7512,1,2022,4,False,HUMALOG MI,700.0,25.0,19108.13,19108.13,0.0
FFSU,AZ,2751659,2,7516,59,2022,4,True,HUMALOG   ,,,,,
MCOU,AZ,2751659,2,7516,59,2022,4,False,HUMALOG   ,3531.0,168.0,114657.19,109075.34,5581.85
MCOU,AZ,2762301,2,7623,1,2022,4,True,ALIMTA    ,,,,,
MCOU,AZ,2763511,2,7635,11,2022,4,True,ZYPREXA RE,,,,,
MCOU,AZ,2763711,2,7637,11,2022,4,True,ZYPREXA RE,,,,,
MCOU,AZ,2764001,2,7640,1,2022,4,True,ALIMTA    ,,,,,
MCOU,AZ,2766901,2,7669,1,2022,4,True,CYRAMZA   ,,,,,
MCOU,AZ,2767801,2,7678,1,2022,4,True,CYRAMZA   ,,,,,
MCOU,AZ,2771227,2,7712,27,2022,4,False,HUMALOG KW,735.0,47.0,49850.61,48972.84,877.77
MCOU,AZ,2771459,2,7714,59,2022,4,False,HUMALOG JU,1284.0,71.0,43841.69,26384.31,17457.38
MCOU,AZ,2771559,2,7715,59,2022,4,False,BASAGLAR K,2373.0,136.0,50056.3,27473.77,22582.53
MCOU,AZ,2772411,2,7724,11,2022,4,True,TALTZ SYRI,,,,,
MCOU,AZ,2772801,2,7728,1,2022,4,True,LYUMJEV   ,,,,,
MCOU,AZ,2773701,2,7737,1,2022,4,False,INSULIN LI,146675.0,6386.0,1160146.22,1154618.92,5527.3
FFSU,AZ,2773701,2,7737,1,2022,4,False,INSULIN LI,1106.0,98.0,9140.5,9140.5,0.0
MCOU,AZ,2775205,2,7752,5,2022,4,False,INSULIN LI,21975.0,1164.0,224594.25,223417.3,1176.95
FFSU,AZ,2775205,2,7752,5,2022,4,True,INSULIN LI,,,,,
MCOU,AZ,2803101,2,8031,1,2022,4,False,GLUCAGON E,310.0,261.0,83619.42,82537.4,1082.02
FFSU,AZ,2803101,2,8031,1,2022,4,True,GLUCAGON E,,,,,
MCOU,AZ,2814701,2,8147,1,2022,4,True,HUMATROPE ,,,,,
MCOU,AZ,2820705,2,8207,5,2022,4,True,LYUMJEV KW,,,,,
FFSU,AZ,2821501,2,8215,1,2022,4,False,HUMULIN R ,180.0,16.0,2674.72,2674.72,0.0
MCOU,AZ,2821501,2,8215,1,2022,4,False,HUMULIN R ,1402.2,71.0,19993.85,15867.13,4126.72
FFSU,AZ,2821517,2,8215,17,2022,4,True,HUMULIN R ,,,,,
MCOU,AZ,2821517,2,8215,17,2022,4,True,HUMULIN R ,,,,,
FFSU,AZ,2822201,2,8222,1,2022,4,True,INSULIN LI,,,,,
MCOU,AZ,2822201,2,8222,1,2022,4,True,INSULIN LI,,,,,
FFSU,AZ,2822259,2,8222,59,2022,4,False,INSULIN LI,1644.0,207.0,17504.01,17504.01,0.0
MCOU,AZ,2822259,2,8222,59,2022,4,False,INSULIN LI,115298.0,6651.0,1173183.97,1167288.82,5895.15
MCOU,AZ,2823305,2,8233,5,2022,4,False,INSULIN LI,8151.0,293.0,82891.6,82891.6,0.0
MCOU,AZ,2831501,2,8315,1,2022,4,False,HUMULIN N ,2100.0,105.0,29881.0,28538.35,1342.65
FFSU,AZ,2831501,2,8315,1,2022,4,False,HUMULIN N ,190.0,14.0,2805.63,2805.63,0.0
MCOU,AZ,2831517,2,8315,17,2022,4,True,HUMULIN N ,,,,,
MCOU,AZ,2840001,2,8400,1,2022,4,False,FORTEO    ,139.32,75.0,211849.83,192867.69,18982.14
FFSU,AZ,2840001,2,8400,1,2022,4,True,FORTEO    ,,,,,
MCOU,AZ,2850101,2,8501,1,2022,4,False,HUMULIN R ,1840.04,67.0,130454.85,119284.13,11170.72
FFSU,AZ,2850101,2,8501,1,2022,4,True,HUMULIN R ,,,,,
FFSU,AZ,2871501,2,8715,1,2022,4,False,HUMULIN 70,250.0,12.0,3699.42,3699.42,0.0
MCOU,AZ,2871501,2,8715,1,2022,4,False,HUMULIN 70,11390.0,435.0,162030.73,160364.09,1666.64
FFSU,CA,2143301,2,1433,1,2022,4,False,TRULICITY ,191.0,90.0,85750.53,84052.07,1698.46
MCOU,CA,2143380,2,1433,80,2022,4,False,TRULICITY ,411.0,205.0,188700.45,188700.45,0.0
FFSU,CA,2143380,2,1433,80,2022,4,False,TRULICITY ,52154.5,20571.0,22429285.32,22197427.04,231858.28
FFSU,CA,2143401,2,1434,1,2022,4,False,TRULICITY ,170.5,99.0,76662.39,76662.39,0.0
MCOU,CA,2143401,2,1434,1,2022,4,True,TRULICITY ,,,,,
FFSU,CA,2143480,2,1434,80,2022,4,False,TRULICITY ,55108.0,21064.0,23685948.2,23380552.63,305395.57
MCOU,CA,2143480,2,1434,80,2022,4,False,TRULICITY ,523.0,251.0,241656.45,240534.75,1121.7
FFSU,CA,2143601,2,1436,1,2022,4,False,EMGALITY  ,26.0,23.0,16715.92,16715.92,0.0
MCOU,CA,2143611,2,1436,11,2022,4,True,EMGALITY  ,,,,,
FFSU,CA,2143611,2,1436,11,2022,4,False,EMGALITY  ,4449.0,3722.0,2854710.19,2786278.72,68431.47
FFSU,CA,2144501,2,1445,1,2022,4,True,TALTZ     ,,,,,
FFSU,CA,2144509,2,1445,9,2022,4,False,TALTZ     ,138.0,49.0,859133.76,859133.76,0.0
MCOU,CA,2144511,2,1445,11,2022,4,True,TALTZ     ,,,,,
FFSU,CA,2144511,2,1445,11,2022,4,False,TALTZ     ,1620.0,1455.0,10007810.19,9974236.29,33573.9
FFSU,CA,2144527,2,1445,27,2022,4,False,TALTZ     ,242.0,116.0,1503360.52,1503360.52,0.0
FFSU,CA,2145780,2,1457,80,2022,4,False,MOUNJARO 1,326.5,141.0,156449.38,152353.39,4095.99
FFSU,CA,2146080,2,1460,80,2022,4,False,MOUNJARO 1,320.5,150.0,156259.32,150777.88,5481.44
FFSU,CA,2147180,2,1471,80,2022,4,False,MOUNJARO 1,1170.5,520.0,553289.25,533674.49,19614.76
FFSU,CA,2148480,2,1484,80,2022,4,False,MOUNJARO 7,1298.5,582.0,614921.91,594101.63,20820.28
FFSU,CA,2149580,2,1495,80,2022,4,False,MOUNJARO 5,3661.5,1575.0,1727288.96,1672544.59,54744.37
FFSU,CA,2150680,2,1506,80,2022,4,False,MOUNJARO 2,2711.0,1230.0,1281353.1,1238089.88,43263.22
MCOU,CA,2150680,2,1506,80,2022,4,True,MOUNJARO 2,,,,,
FFSU,CA,2223601,2,2236,1,2022,4,False,TRULICITY ,62.0,31.0,27883.11,27883.11,0.0
MCOU,CA,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
FFSU,CA,2223680,2,2236,80,2022,4,False,TRULICITY ,20528.0,7872.0,8835269.64,8718733.29,116536.35
MCOU,CA,2223680,2,2236,80,2022,4,False,TRULICITY ,179.5,90.0,82443.51,82443.51,0.0
FFSU,CA,2237701,2,2377,1,2022,4,True,EMGALITY  ,,,,,
MCOU,CA,2237711,2,2377,11,2022,4,True,EMGALITY  ,,,,,
FFSU,CA,2237711,2,2377,11,2022,4,False,EMGALITY  ,650.0,545.0,416133.25,411879.91,4253.34
FFSU,CA,2298026,2,2980,26,2022,4,False,RETEVMO   ,1320.0,12.0,224780.95,224780.95,0.0
FFSU,CA,2298060,2,2980,60,2022,4,True,RETEVMO   ,,,,,
FFSU,CA,2311509,2,3115,9,2022,4,False,EMGALITY  ,227.0,82.0,120102.48,117291.06,2811.42
FFSU,CA,2318201,2,3182,1,2022,4,False,TRULICITY ,29.0,14.0,13030.47,13030.47,0.0
MCOU,CA,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
FFSU,CA,2318280,2,3182,80,2022,4,False,TRULICITY ,10059.0,3749.0,4324059.13,4256563.32,67495.81
MCOU,CA,2318280,2,3182,80,2022,4,False,TRULICITY ,44.0,22.0,20177.26,20177.26,0.0
FFSU,CA,2322730,2,3227,30,2022,4,True,STRATTERA ,,,,,
FFSU,CA,2322830,2,3228,30,2022,4,False,STRATTERA ,716.0,15.0,6730.55,6730.55,0.0
FFSU,CA,2322930,2,3229,30,2022,4,False,STRATTERA ,553.0,13.0,5900.05,4918.76,981.29
MCOU,CA,2323560,2,3235,60,2022,4,False,CYMBALTA  ,13.0,12.0,17.64,17.64,0.0
FFSU,CA,2323560,2,3235,60,2022,4,True,CYMBALTA  ,,,,,
FFSU,CA,2323830,2,3238,30,2022,4,True,STRATTERA ,,,,,
FFSU,CA,2323930,2,3239,30,2022,4,False,STRATTERA ,930.0,24.0,11597.61,11597.61,0.0
FFSU,CA,2324030,2,3240,30,2022,4,False,CYMBALTA  ,1230.0,29.0,9248.08,8776.4,471.68
FFSU,CA,2324090,2,3240,90,2022,4,True,CYMBALTA  ,,,,,
FFSU,CA,2325030,2,3250,30,2022,4,True,STRATTERA ,,,,,
FFSU,CA,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
FFSU,CA,2327030,2,3270,30,2022,4,False,CYMBALTA  ,3912.0,84.0,27979.34,27979.34,0.0
FFSU,CA,2397760,2,3977,60,2022,4,True,RETEVMO   ,,,,,
FFSU,CA,2411230,2,4112,30,2022,4,False,ZYPREXA   ,725.0,22.0,7694.6,7694.6,0.0
MCOU,CA,2411530,2,4115,30,2022,4,False,ZYPREXA   ,46.0,19.0,97.67,97.67,0.0
FFSU,CA,2411530,2,4115,30,2022,4,False,ZYPREXA   ,1143.0,23.0,17728.77,17087.81,640.96
FFSU,CA,2411630,2,4116,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,CA,2411730,2,4117,30,2022,4,False,ZYPREXA   ,3194.0,67.0,64681.55,64681.55,0.0
FFSU,CA,2418230,2,4182,30,2022,4,False,OLUMIANT  ,8199.0,201.0,680649.68,679428.55,1221.13
FFSU,CA,2418430,2,4184,30,2022,4,True,EVISTA    ,,,,,
FFSU,CA,2431208,2,4312,8,2022,4,False,REYVOW    ,322.0,40.0,27693.75,27693.75,0.0
FFSU,CA,2441530,2,4415,30,2022,4,False,ZYPREXA   ,2123.0,37.0,70829.2,70710.7,118.5
FFSU,CA,2442030,2,4420,30,2022,4,False,ZYPREXA   ,2183.0,56.0,83565.87,79683.47,3882.4
MCOU,CA,2445301,2,4453,1,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CA,2445385,2,4453,85,2022,4,False,ZYPREXA ZY,1858.0,35.0,23578.38,23568.51,9.87
MCOU,CA,2445385,2,4453,85,2022,4,False,ZYPREXA ZY,46.0,29.0,1109.58,840.07,269.51
FFSU,CA,2445401,2,4454,1,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CA,2445485,2,4454,85,2022,4,False,ZYPREXA ZY,516.0,20.0,11112.49,11112.49,0.0
MCOU,CA,2445485,2,4454,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CA,2445585,2,4455,85,2022,4,False,ZYPREXA ZY,720.0,15.0,25771.05,25771.05,0.0
MCOU,CA,2445685,2,4456,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CA,2445685,2,4456,85,2022,4,False,ZYPREXA ZY,690.0,23.0,32737.2,32737.2,0.0
FFSU,CA,2446230,2,4462,30,2022,4,True,CIALIS    ,,,,,
FFSU,CA,2446534,2,4465,34,2022,4,True,CIALIS    ,,,,,
FFSU,CA,2447930,2,4479,30,2022,4,False,OLUMIANT  ,990.0,32.0,165001.32,165001.32,0.0
FFSU,CA,2448354,2,4483,54,2022,4,False,VERZENIO  ,2212.0,34.0,543443.78,543443.78,0.0
FFSU,CA,2449108,2,4491,8,2022,4,False,REYVOW    ,466.0,59.0,44780.86,44780.86,0.0
FFSU,CA,2473230,2,4732,30,2022,4,True,OLUMIANT  ,,,,,
FFSU,CA,2481554,2,4815,54,2022,4,False,VERZENIO  ,9590.0,174.0,2336099.06,2336099.06,0.0
FFSU,CA,2512301,2,5123,1,2022,4,True,EFFIENT   ,,,,,
MCOU,CA,2512330,2,5123,30,2022,4,True,EFFIENT   ,,,,,
FFSU,CA,2512330,2,5123,30,2022,4,True,EFFIENT   ,,,,,
FFSU,CA,2533754,2,5337,54,2022,4,False,VERZENIO  ,15470.0,275.0,3765139.24,3765139.24,0.0
FFSU,CA,2614501,2,6145,1,2022,4,True,BAQSIMI   ,,,,,
FFSU,CA,2614511,2,6145,11,2022,4,False,BAQSIMI   ,2057.0,1246.0,568951.32,555771.88,13179.44
FFSU,CA,2614527,2,6145,27,2022,4,False,BAQSIMI   ,3478.0,1675.0,957753.56,924931.08,32822.48
FFSU,CA,2621654,2,6216,54,2022,4,False,VERZENIO  ,588.0,12.0,144768.6,144768.6,0.0
FFSU,CA,2751001,2,7510,1,2022,4,False,HUMALOG   ,343773.6,11680.0,9013258.94,8692322.93,320936.01
MCOU,CA,2751001,2,7510,1,2022,4,False,HUMALOG   ,448.4,271.0,253721.12,6469.89,247251.23
MCOU,CA,2751017,2,7510,17,2022,4,False,HUMALOG   ,2755.0,1759.0,139224.38,17074.11,122150.27
FFSU,CA,2751017,2,7510,17,2022,4,False,HUMALOG   ,2667.85,763.0,81534.64,65968.9,15565.74
FFSU,CA,2751101,2,7511,1,2022,4,False,HUMALOG MI,13858.15,548.0,384510.41,378748.32,5762.09
MCOU,CA,2751101,2,7511,1,2022,4,False,HUMALOG MI,183.35,18.0,5272.76,5272.76,0.0
FFSU,CA,2751201,2,7512,1,2022,4,False,HUMALOG MI,1210.0,44.0,33694.98,33016.26,678.72
MCOU,CA,2751659,2,7516,59,2022,4,True,HUMALOG   ,,,,,
FFSU,CA,2751659,2,7516,59,2022,4,False,HUMALOG   ,20214.0,819.0,663776.58,644915.62,18860.96
FFSU,CA,2759701,2,7597,1,2022,4,True,ZYPREXA   ,,,,,
MCOU,CA,2759701,2,7597,1,2022,4,False,ZYPREXA   ,124.0,96.0,2806.23,2167.23,639.0
MCOU,CA,2762301,2,7623,1,2022,4,False,ALIMTA    ,117.44,93.0,342058.01,296748.84,45309.17
FFSU,CA,2762301,2,7623,1,2022,4,False,ALIMTA    ,25.0,19.0,85450.86,85450.86,0.0
MCOU,CA,2763511,2,7635,11,2022,4,True,ZYPREXA RE,,,,,
FFSU,CA,2763511,2,7635,11,2022,4,True,ZYPREXA RE,,,,,
FFSU,CA,2763611,2,7636,11,2022,4,False,ZYPREXA RE,38.0,32.0,32348.55,30160.77,2187.78
MCOU,CA,2763711,2,7637,11,2022,4,True,ZYPREXA RE,,,,,
FFSU,CO,2143301,2,1433,1,2022,4,True,TRULICITY ,,,,,
MCOU,CO,2143380,2,1433,80,2022,4,False,TRULICITY ,545.0,229.0,234879.81,226748.66,8131.15
FFSU,CO,2143380,2,1433,80,2022,4,False,TRULICITY ,8192.0,2890.0,3503303.38,3440967.5,62335.88
MCOU,CO,2143480,2,1434,80,2022,4,False,TRULICITY ,861.0,356.0,371318.35,365182.13,6136.22
FFSU,CO,2143480,2,1434,80,2022,4,False,TRULICITY ,9504.5,3047.0,4086591.18,4032821.95,53769.23
MCOU,CO,2143601,2,1436,1,2022,4,True,EMGALITY P,,,,,
FFSU,CO,2143611,2,1436,11,2022,4,False,EMGALITY P,781.0,628.0,498746.58,477883.37,20863.21
MCOU,CO,2143611,2,1436,11,2022,4,False,EMGALITY P,291.0,291.0,187517.86,173416.16,14101.7
FFSU,CO,2144509,2,1445,9,2022,4,False,TALTZ AUTO,69.0,27.0,416990.2,416990.2,0.0
FFSU,CO,2144511,2,1445,11,2022,4,False,TALTZ AUTO,523.0,436.0,3164817.17,3149227.26,15589.91
MCOU,CO,2144511,2,1445,11,2022,4,False,TALTZ AUTO,34.0,30.0,206079.28,206079.28,0.0
FFSU,CO,2144527,2,1445,27,2022,4,False,TALTZ AUTO,145.0,72.0,876746.62,876746.62,0.0
FFSU,CO,2145780,2,1457,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,CO,2145780,2,1457,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,CO,2146080,2,1460,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,CO,2146080,2,1460,80,2022,4,True,MOUNJARO  ,,,,,
MCOU,CO,2147180,2,1471,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,CO,2147180,2,1471,80,2022,4,False,MOUNJARO  ,42.0,17.0,19809.48,19809.48,0.0
FFSU,CO,2148480,2,1484,80,2022,4,False,MOUNJARO  ,60.0,27.0,28325.46,27436.73,888.73
MCOU,CO,2149580,2,1495,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,CO,2149580,2,1495,80,2022,4,False,MOUNJARO  ,234.0,96.0,110160.34,108197.02,1963.32
MCOU,CO,2150680,2,1506,80,2022,4,True,MOUNJARO  ,,,,,
FFSU,CO,2150680,2,1506,80,2022,4,False,MOUNJARO  ,180.0,88.0,84314.62,82972.5,1342.12
FFSU,CO,2223601,2,2236,1,2022,4,True,TRULICITY ,,,,,
MCOU,CO,2223680,2,2236,80,2022,4,False,TRULICITY ,304.0,157.0,134602.78,133769.97,832.81
FFSU,CO,2223680,2,2236,80,2022,4,False,TRULICITY ,3686.5,1244.0,1575208.7,1554921.47,20287.23
FFSU,CO,2237711,2,2377,11,2022,4,False,EMGALITY S,125.0,94.0,77873.16,76203.6,1669.56
MCOU,CO,2237711,2,2377,11,2022,4,False,EMGALITY S,12.0,11.0,7678.25,7678.25,0.0
FFSU,CO,2298026,2,2980,26,2022,4,True,RETEVMO   ,,,,,
FFSU,CO,2298060,2,2980,60,2022,4,True,RETEVMO   ,,,,,
FFSU,CO,2311509,2,3115,9,2022,4,False,EMGALITY S,81.0,27.0,42733.04,42733.04,0.0
MCOU,CO,2311509,2,3115,9,2022,4,True,EMGALITY S,,,,,
FFSU,CO,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
MCOU,CO,2318201,2,3182,1,2022,4,True,TRULICITY ,,,,,
FFSU,CO,2318280,2,3182,80,2022,4,False,TRULICITY ,2365.5,749.0,1009363.64,991318.3,18045.34
MCOU,CO,2318280,2,3182,80,2022,4,False,TRULICITY ,162.5,81.0,69672.53,68844.72,827.81
MCOU,CO,2322930,2,3229,30,2022,4,True,STRATTERA ,,,,,
FFSU,CO,2323560,2,3235,60,2022,4,True,CYMBALTA  ,,,,,
FFSU,CO,2324030,2,3240,30,2022,4,True,CYMBALTA  ,,,,,
MCOU,CO,2324030,2,3240,30,2022,4,True,CYMBALTA  ,,,,,
FFSU,CO,2325030,2,3250,30,2022,4,True,STRATTERA ,,,,,
FFSU,CO,2325130,2,3251,30,2022,4,True,STRATTERA ,,,,,
MCOU,CO,2327030,2,3270,30,2022,4,True,CYMBALTA  ,,,,,
FFSU,CO,2327030,2,3270,30,2022,4,False,CYMBALTA  ,1645.0,28.0,14525.93,14525.93,0.0
FFSU,CO,2397760,2,3977,60,2022,4,True,RETEVMO   ,,,,,
MCOU,CO,2411230,2,4112,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,CO,2411230,2,4112,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,CO,2411530,2,4115,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,CO,2411730,2,4117,30,2022,4,False,ZYPREXA   ,450.0,12.0,10059.42,10059.42,0.0
MCOU,CO,2418230,2,4182,30,2022,4,True,OLUMIANT  ,,,,,
FFSU,CO,2418230,2,4182,30,2022,4,False,OLUMIANT  ,689.997,18.0,55518.81,55518.81,0.0
MCOU,CO,2431208,2,4312,8,2022,4,True,REYVOW    ,,,,,
FFSU,CO,2431208,2,4312,8,2022,4,False,REYVOW    ,144.0,18.0,12364.36,12364.36,0.0
FFSU,CO,2441530,2,4415,30,2022,4,True,ZYPREXA   ,,,,,
FFSU,CO,2442030,2,4420,30,2022,4,True,ZYPREXA   ,,,,,
MCOU,CO,2445385,2,4453,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CO,2445385,2,4453,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CO,2445485,2,4454,85,2022,4,True,ZYPREXA ZY,,,,,
MCOU,CO,2445485,2,4454,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CO,2445685,2,4456,85,2022,4,True,ZYPREXA ZY,,,,,
FFSU,CO,2448354,2,4483,54,2022,4,True,VERZENIO  ,,,,,
MCOU,CO,2449108,2,4491,8,2022,4,False,REYVOW    ,96.0,12.0,8215.28,8215.28,0.0
FFSU,CO,2449108,2,4491,8,2022,4,False,REYVOW    ,496.0,62.0,42470.29,41819.51,650.78
FFSU,CO,2473230,2,4732,30,2022,4,True,OLUMIANT  ,,,,,
